Series,Episode,AirDate,Chaser,P1,P2,P3,P4,NPlayers,PTotal,playerScore,chaserScore,playerWin,remainingTime
9,4,2015-06-26,Mark Labbett,40000.0,0.0,3000.0,-13000.0,3.0,30000.0,21,21,False,0.0
9,5,2015-06-29,Shaun Wallace,0.0,4000.0,0.0,6000.0,2.0,10000.0,12,12,False,3.0
9,6,2015-06-30,Paul Sinha,7000.0,1000.0,0.0,7000.0,3.0,15000.0,20,20,False,6.0
9,7,2015-07-01,Anne Hegerty,8000.0,0.0,1000.0,0.0,2.0,9000.0,15,14,True,0.0
9,8,2015-07-02,Mark Labbett,0.0,0.0,0.0,50000.0,1.0,50000.0,15,15,False,44.0
9,9,2015-07-06,Anne Hegerty,400.0,4000.0,0.0,0.0,2.0,4400.0,18,18,False,1.0
9,10,2015-07-07,Shaun Wallace,4000.0,3000.0,3000.0,8000.0,4.0,18000.0,19,17,True,0.0
9,11,2015-07-08,Paul Sinha,0.0,0.0,3000.0,0.0,1.0,3000.0,13,13,False,21.0
9,12,2015-07-09,Mark Labbett,5000.0,5000.0,0.0,4000.0,3.0,14000.0,20,10,True,0.0
9,13,2015-07-10,Shaun Wallace,0.0,1000.0,1000.0,0.0,2.0,2000.0,10,10,False,54.0
9,14,2015-07-13,Mark Labbett,0.0,35000.0,0.0,-3000.0,2.0,32000.0,19,19,False,20.0
9,15,2015-07-14,Anne Hegerty,0.0,8000.0,0.0,0.0,1.0,8000.0,16,16,False,19.0
9,16,2015-07-15,Paul Sinha,8000.0,5000.0,5000.0,3000.0,4.0,21000.0,19,16,True,0.0
9,17,2015-07-16,Shaun Wallace,5000.0,0.0,5000.0,-1000.0,3.0,9000.0,20,20,False,1.0
9,18,2015-07-17,Paul Sinha,0.0,1000.0,0.0,4000.0,2.0,5000.0,17,17,False,30.0
9,19,2015-07-20,Mark Labbett,6000.0,0.0,4000.0,-1000.0,3.0,9000.0,15,15,False,27.0
9,20,2015-07-21,Anne Hegerty,1000.0,4000.0,6000.0,1000.0,4.0,12000.0,18,18,False,13.0
9,21,2015-07-22,Paul Sinha,6000.0,0.0,7000.0,7000.0,3.0,20000.0,18,18,False,9.0
9,22,2015-07-23,Anne Hegerty,8000.0,3000.0,7000.0,-2000.0,4.0,16000.0,21,13,True,0.0
9,23,2015-07-24,Shaun Wallace,4000.0,3000.0,0.0,-1000.0,3.0,6000.0,16,16,False,18.0
9,24,2015-07-27,Shaun Wallace,5000.0,4000.0,0.0,7000.0,3.0,16000.0,15,15,False,44.0
9,25,2015-07-28,Mark Labbett,5000.0,6000.0,4000.0,5000.0,4.0,20000.0,18,18,False,18.0
9,26,2015-07-29,Shaun Wallace,2000.0,0.0,5000.0,0.0,2.0,7000.0,14,12,True,0.0
9,27,2015-07-30,Anne Hegerty,6000.0,4000.0,200.0,0.0,3.0,10200.0,19,19,False,5.0
9,28,2015-07-31,Paul Sinha,4000.0,6000.0,0.0,0.0,2.0,10000.0,13,13,False,52.0
9,29,2015-08-31,Anne Hegerty,7000.0,5000.0,0.0,5000.0,3.0,17000.0,17,17,False,7.0
9,30,2015-09-01,Paul Sinha,0.0,5000.0,0.0,1000.0,2.0,6000.0,10,10,False,37.0
9,31,2015-09-02,Jenny Ryan,4000.0,6000.0,5000.0,5000.0,4.0,20000.0,21,21,False,14.0
9,32,2015-09-03,Mark Labbett,9000.0,7000.0,0.0,44000.0,3.0,60000.0,17,15,True,0.0
9,33,2015-09-04,Shaun Wallace,0.0,0.0,1000.0,0.0,1.0,1000.0,9,9,False,8.0
9,34,2015-09-07,Jenny Ryan,7000.0,5000.0,0.0,0.0,2.0,12000.0,17,17,False,25.0
9,35,2015-09-08,Shaun Wallace,0.0,30000.0,0.0,4000.0,2.0,34000.0,16,16,False,13.0
9,36,2015-09-09,Anne Hegerty,6000.0,0.0,7000.0,0.0,2.0,13000.0,14,8,True,0.0
9,37,2015-09-10,Mark Labbett,5000.0,0.0,3000.0,0.0,2.0,8000.0,12,12,False,24.0
9,38,2015-09-11,Paul Sinha,9000.0,8000.0,5000.0,0.0,3.0,22000.0,19,14,True,0.0
9,39,2015-09-14,Anne Hegerty,2000.0,0.0,0.0,0.0,1.0,2000.0,12,12,False,42.0
9,40,2015-09-15,Shaun Wallace,3000.0,6000.0,4000.0,0.0,3.0,13000.0,21,19,True,0.0
9,41,2015-09-16,Paul Sinha,1000.0,9000.0,2000.0,7000.0,4.0,19000.0,20,20,False,4.0
9,42,2015-09-17,Mark Labbett,0.0,0.0,1000.0,1000.0,2.0,2000.0,14,14,False,39.0
9,43,2015-09-18,Shaun Wallace,0.0,0.0,8000.0,0.0,1.0,8000.0,13,13,False,35.0
9,44,2015-09-21,Paul Sinha,2000.0,0.0,30000.0,5000.0,3.0,37000.0,14,14,False,37.0
9,45,2015-09-22,Shaun Wallace,4000.0,0.0,0.0,7000.0,2.0,11000.0,11,11,False,46.0
9,46,2015-06-23,Mark Labbett,9000.0,6000.0,3000.0,6000.0,4.0,24000.0,23,13,True,0.0
9,47,2015-09-25,Anne Hegerty,4000.0,6000.0,4000.0,3000.0,4.0,17000.0,19,19,False,19.0
9,48,2015-09-28,Anne Hegerty,0.0,4000.0,3000.0,7000.0,3.0,14000.0,12,12,False,64.0
9,49,2015-09-29,Paul Sinha,10000.0,5000.0,0.0,5000.0,3.0,20000.0,19,18,True,0.0
9,50,2015-09-30,Jenny Ryan,0.0,0.0,5000.0,0.0,1.0,5000.0,15,15,False,26.0
9,51,2015-10-02,Shaun Wallace,6000.0,6000.0,7000.0,3000.0,4.0,22000.0,17,17,False,24.0
9,52,2015-10-05,Shaun Wallace,0.0,2000.0,0.0,48000.0,2.0,50000.0,13,13,False,1.0
9,53,2015-10-06,Anne Hegerty,8000.0,5000.0,0.0,0.0,2.0,13000.0,17,17,False,28.0
9,54,2015-10-08,Jenny Ryan,3000.0,4000.0,5000.0,0.0,3.0,12000.0,17,16,True,0.0
9,55,2015-10-09,Mark Labbett,4000.0,0.0,6000.0,5000.0,3.0,15000.0,16,16,False,19.0
9,56,2015-10-12,Anne Hegerty,0.0,9000.0,5000.0,4000.0,3.0,18000.0,21,15,True,0.0
9,57,2015-10-13,Mark Labbett,7000.0,6000.0,0.0,6000.0,3.0,19000.0,17,17,False,22.0
9,58,2015-10-14,Anne Hegerty,0.0,6000.0,0.0,0.0,1.0,6000.0,13,13,False,45.0
9,59,2015-10-15,Shaun Wallace,300.0,7000.0,5000.0,8000.0,4.0,20300.0,19,12,True,0.0
9,60,2015-10-16,Paul Sinha,6000.0,8000.0,0.0,4000.0,3.0,18000.0,16,16,False,1.0
9,61,2015-10-19,Mark Labbett,8000.0,0.0,0.0,0.0,1.0,8000.0,14,14,False,49.0
9,62,2015-10-20,Paul Sinha,7000.0,6000.0,0.0,0.0,2.0,13000.0,13,13,False,10.0
9,63,2015-10-21,Anne Hegerty,0.0,0.0,0.0,50000.0,1.0,50000.0,14,14,False,25.0
9,64,2015-10-22,Mark Labbett,5000.0,6000.0,3000.0,0.0,3.0,14000.0,17,16,True,0.0
9,65,2015-10-23,Shaun Wallace,5000.0,0.0,4000.0,0.0,2.0,9000.0,11,11,False,44.0
9,66,2015-10-26,Shaun Wallace,3000.0,0.0,4000.0,5000.0,3.0,12000.0,14,14,False,12.0
9,67,2015-10-27,Anne Hegerty,7000.0,8000.0,0.0,0.0,2.0,15000.0,17,17,False,5.0
9,68,2015-10-28,Paul Sinha,30000.0,0.0,5000.0,6000.0,3.0,41000.0,26,13,True,0.0
9,69,2015-10-29,Jenny Ryan,6000.0,4000.0,1000.0,0.0,3.0,11000.0,18,18,False,7.0
9,70,2015-10-30,Mark Labbett,6000.0,8000.0,0.0,0.0,2.0,14000.0,16,16,False,22.0
9,71,2015-11-02,Paul Sinha,7000.0,0.0,0.0,6000.0,2.0,13000.0,14,14,False,9.0
9,72,2015-11-03,Mark Labbett,5000.0,5000.0,4000.0,0.0,3.0,14000.0,14,14,False,12.0
9,73,2015-11-04,Anne Hegerty,4000.0,2000.0,0.0,2000.0,3.0,8000.0,15,15,False,21.0
9,74,2015-11-05,Shaun Wallace,6000.0,0.0,44000.0,-5000.0,3.0,45000.0,19,10,True,0.0
9,75,2015-11-06,Paul Sinha,0.0,2000.0,0.0,0.0,1.0,2000.0,10,10,False,68.0
9,76,2015-11-09,Anne Hegerty,9000.0,5000.0,0.0,6000.0,3.0,20000.0,16,16,False,38.0
9,77,2015-11-10,Shaun Wallace,0.0,0.0,0.0,0.0,0.0,4000.0,13,13,False,15.0
9,78,2015-11-11,Jenny Ryan,0.0,6000.0,6000.0,-1000.0,3.0,11000.0,16,15,True,0.0
9,79,2015-11-12,Mark Labbett,6000.0,5000.0,5000.0,2000.0,4.0,18000.0,17,17,False,2.0
9,80,2015-11-13,Paul Sinha,6000.0,47000.0,-3000.0,6000.0,4.0,56000.0,18,18,False,11.0
9,81,2015-11-16,Anne Hegerty,7000.0,7000.0,2000.0,0.0,3.0,16000.0,17,17,False,3.0
9,82,2015-11-17,Paul Sinha,4000.0,5000.0,0.0,0.0,2.0,9000.0,17,17,False,19.0
9,83,2015-11-18,Shaun Wallace,4000.0,0.0,0.0,5000.0,2.0,9000.0,17,17,False,8.0
9,84,2015-11-19,Mark Labbett,26000.0,6000.0,0.0,0.0,2.0,32000.0,16,16,False,6.0
9,85,2015-11-20,Shaun Wallace,3000.0,6000.0,1000.0,6000.0,4.0,16000.0,19,15,True,0.0
9,86,2015-11-23,Paul Sinha,5000.0,0.0,0.0,1000.0,2.0,6000.0,14,14,False,55.0
9,87,2015-11-24,Anne Hegerty,0.0,0.0,0.0,0.0,0.0,4000.0,10,10,False,50.0
9,88,2015-11-25,Mark Labbett,6000.0,6000.0,48000.0,2000.0,4.0,62000.0,26,15,True,0.0
9,89,2015-11-26,Jenny Ryan,4000.0,200.0,0.0,0.0,2.0,4200.0,16,16,False,32.0
9,90,2015-11-27,Shaun Wallace,3000.0,7000.0,0.0,5000.0,3.0,15000.0,16,16,False,10.0
9,91,2015-11-30,Mark Labbett,0.0,5000.0,0.0,0.0,1.0,5000.0,14,14,False,25.0
9,92,2015-12-01,Shaun Wallace,4000.0,0.0,0.0,66000.0,2.0,70000.0,15,15,False,2.0
9,93,2015-12-02,Paul Sinha,5000.0,5000.0,0.0,-1000.0,3.0,9000.0,20,18,True,0.0
9,94,2015-12-03,Anne Hegerty,9000.0,0.0,4000.0,0.0,2.0,13000.0,19,19,False,4.0
9,95,2015-12-04,Paul Sinha,0.0,0.0,5000.0,100.0,2.0,5100.0,9,9,False,25.0
9,96,2015-12-07,Shaun Wallace,6000.0,3000.0,4000.0,0.0,3.0,13000.0,17,17,False,35.0
9,97,2015-12-08,Anne Hegerty,9000.0,0.0,42000.0,-6000.0,3.0,45000.0,19,17,True,0.0
9,98,2015-12-09,Paul Sinha,5000.0,0.0,0.0,4000.0,2.0,9000.0,14,14,False,51.0
9,99,2015-12-10,Jenny Ryan,0.0,0.0,0.0,0.0,0.0,4000.0,10,10,False,32.0
9,100,2015-12-11,Mark Labbett,6000.0,3000.0,0.0,0.0,2.0,9000.0,17,15,True,0.0
9,101,2015-12-14,Paul Sinha,0.0,6000.0,5000.0,-2000.0,3.0,9000.0,20,20,False,7.0
9,102,2015-12-15,Anne Hegerty,0.0,0.0,0.0,0.0,0.0,4000.0,11,11,False,56.0
9,103,2015-12-16,Shaun Wallace,3000.0,5000.0,6000.0,0.0,3.0,14000.0,14,14,False,8.0
9,104,2015-12-17,Jenny Ryan,6000.0,2000.0,5000.0,3000.0,4.0,16000.0,18,14,True,0.0
9,105,,Mark Labbett,5000.0,6000.0,6000.0,6000.0,4.0,23000.0,21,21,False,24.0
9,106,2016-02-12,Jenny Ryan,0.0,2000.0,0.0,0.0,1.0,2000.0,9,9,False,31.0
9,107,2016-04-08,Shaun Wallace,0.0,0.0,0.0,60000.0,1.0,60000.0,7,7,False,67.0
9,108,2016-05-04,Mark Labbett,9000.0,0.0,0.0,5000.0,2.0,14000.0,22,20,True,0.0
9,109,2016-04-19,Anne Hegerty,0.0,2000.0,0.0,0.0,1.0,2000.0,14,14,False,32.0
9,110,2016-03-18,Paul Sinha,8000.0,0.0,0.0,1000.0,2.0,9000.0,15,15,False,6.0
9,111,2016-01-04,Mark Labbett,0.0,0.0,6000.0,0.0,1.0,6000.0,17,17,False,15.0
9,112,2016-01-05,Jenny Ryan,7000.0,0.0,0.0,4000.0,2.0,11000.0,17,14,True,0.0
9,113,2016-01-06,Anne Hegerty,6000.0,5000.0,34000.0,-5000.0,4.0,40000.0,19,19,False,1.0
9,114,2016-01-07,Paul Sinha,9000.0,0.0,4000.0,47000.0,3.0,60000.0,21,17,True,0.0
9,115,2016-01-08,Shaun Wallace,0.0,2000.0,1000.0,0.0,2.0,3000.0,15,15,False,30.0
9,116,2016-01-11,Anne Hegerty,0.0,0.0,1000.0,7000.0,2.0,8000.0,16,16,False,31.0
9,117,2016-01-12,Shaun Wallace,27000.0,4000.0,1000.0,-6000.0,4.0,26000.0,16,16,False,44.0
9,118,2016-01-13,Anne Hegerty,0.0,30000.0,6000.0,4000.0,3.0,40000.0,23,22,True,0.0
9,119,2016-01-14,Paul Sinha,7000.0,7000.0,1000.0,4000.0,4.0,19000.0,17,17,False,13.0
9,120,2016-01-15,Mark Labbett,0.0,0.0,50000.0,-10000.0,2.0,40000.0,11,11,False,34.0
9,121,2016-01-18,Mark Labbett,4000.0,0.0,0.0,0.0,1.0,4000.0,15,15,False,15.0
9,122,2016-01-19,Shaun Wallace,5000.0,-1000.0,0.0,4000.0,3.0,8000.0,17,13,True,0.0
9,123,2016-01-20,Anne Hegerty,0.0,4000.0,0.0,6000.0,2.0,10000.0,13,13,False,38.0
9,124,2016-01-21,Jenny Ryan,6000.0,0.0,6000.0,2000.0,3.0,14000.0,16,14,True,0.0
9,125,2016-01-22,Paul Sinha,5000.0,4000.0,0.0,4000.0,3.0,13000.0,18,18,False,14.0
9,126,2016-04-05,Anne Hegerty,4000.0,0.0,0.0,6000.0,2.0,10000.0,12,12,False,37.0
9,127,2016-01-26,Shaun Wallace,4000.0,4000.0,0.0,6000.0,3.0,14000.0,14,14,False,1.0
9,128,2016-01-27,Mark Labbett,0.0,36000.0,3000.0,3000.0,3.0,42000.0,25,23,True,0.0
9,129,2016-01-28,Paul Sinha,0.0,7000.0,0.0,3000.0,2.0,10000.0,14,14,False,36.0
9,130,2016-01-29,Mark Labbett,30000.0,0.0,3000.0,1000.0,3.0,34000.0,18,18,False,18.0
9,131,2016-02-01,Paul Sinha,8000.0,3000.0,7000.0,4000.0,4.0,22000.0,24,19,True,0.0
9,132,2016-02-02,Mark Labbett,5000.0,0.0,300.0,0.0,2.0,5300.0,13,13,False,36.0
9,133,2016-02-03,Anne Hegerty,0.0,2000.0,4000.0,6000.0,3.0,12000.0,13,13,False,24.0
9,134,2016-02-04,Paul Sinha,0.0,3000.0,0.0,1000.0,2.0,4000.0,13,13,False,39.0
9,135,2016-02-05,Shaun Wallace,4000.0,0.0,0.0,0.0,1.0,4000.0,16,16,False,17.0
9,136,2016-02-08,Anne Hegerty,5000.0,6000.0,0.0,0.0,2.0,11000.0,13,13,False,4.0
9,137,2016-04-01,Mark Labbett,0.0,8000.0,3000.0,0.0,2.0,11000.0,13,13,False,54.0
9,138,2016-02-10,Anne Hegerty,4000.0,5000.0,2000.0,0.0,3.0,11000.0,19,14,True,0.0
9,139,2016-02-11,Paul Sinha,0.0,0.0,6000.0,3000.0,2.0,9000.0,14,14,False,40.0
9,140,2016-04-22,Jenny Ryan,2000.0,5000.0,5000.0,2000.0,4.0,14000.0,14,14,False,37.0
9,141,2016-04-07,Paul Sinha,5000.0,45000.0,0.0,4000.0,3.0,54000.0,18,18,False,1.0
9,142,2016-02-16,Jenny Ryan,0.0,9000.0,3000.0,4000.0,3.0,16000.0,16,12,True,0.0
9,143,2016-02-17,Shaun Wallace,3000.0,0.0,0.0,4000.0,2.0,7000.0,16,16,False,20.0
9,144,2016-02-18,Anne Hegerty,5000.0,0.0,1.0,0.0,2.0,5001.0,15,15,False,31.0
9,145,2016-02-19,Mark Labbett,0.0,8000.0,0.0,0.0,1.0,8000.0,13,13,False,52.0
9,146,2016-02-22,Anne Hegerty,0.0,8000.0,0.0,7000.0,2.0,15000.0,16,16,False,13.0
9,147,2016-02-23,Mark Labbett,7000.0,6000.0,5000.0,0.0,3.0,18000.0,15,15,False,15.0
9,148,2016-02-24,Shaun Wallace,0.0,0.0,1000.0,49000.0,2.0,50000.0,12,12,False,2.0
9,149,2016-04-06,Mark Labbett,9000.0,8000.0,4000.0,6000.0,4.0,27000.0,20,14,True,0.0
9,150,2016-02-26,Paul Sinha,0.0,3000.0,0.0,4000.0,2.0,7000.0,9,9,False,64.0
9,151,2016-02-29,Mark Labbett,0.0,33000.0,0.0,-7000.0,2.0,26000.0,12,12,False,56.0
9,152,2016-03-01,Paul Sinha,6000.0,5000.0,6000.0,8000.0,4.0,25000.0,21,19,True,0.0
9,153,2016-03-02,Jenny Ryan,3000.0,2000.0,0.0,5000.0,3.0,10000.0,17,17,False,31.0
9,154,2016-03-03,Shaun Wallace,0.0,4000.0,5000.0,0.0,2.0,9000.0,11,11,False,15.0
9,155,2016-03-04,Anne Hegerty,9000.0,6000.0,7000.0,9000.0,4.0,31000.0,18,18,False,12.0
9,156,2016-03-07,Paul Sinha,0.0,3000.0,0.0,6000.0,2.0,9000.0,20,20,False,4.0
9,157,2016-03-08,Anne Hegerty,8000.0,5000.0,4000.0,0.0,3.0,17000.0,20,20,False,20.0
9,158,2016-03-09,Mark Labbett,0.0,6000.0,0.0,5000.0,2.0,11000.0,20,13,True,0.0
9,159,2016-03-10,Shaun Wallace,0.0,5000.0,0.0,0.0,1.0,5000.0,11,11,False,46.0
9,160,2016-03-11,Mark Labbett,0.0,0.0,0.0,60000.0,1.0,60000.0,11,11,False,40.0
9,161,2016-03-14,Shaun Wallace,5000.0,7000.0,5000.0,3000.0,4.0,20000.0,18,18,False,21.0
9,162,2016-03-15,Jenny Ryan,0.0,0.0,0.0,0.0,0.0,4000.0,12,11,True,0.0
9,163,2016-03-16,Mark Labbett,0.0,0.0,40000.0,5000.0,2.0,45000.0,17,17,False,20.0
9,164,2016-03-17,Anne Hegerty,8000.0,0.0,0.0,3000.0,2.0,11000.0,15,15,False,14.0
9,165,2016-04-12,Paul Sinha,26000.0,0.0,0.0,-6000.0,2.0,20000.0,14,14,False,44.0
9,166,2016-03-21,Anne Hegerty,5000.0,0.0,0.0,8000.0,2.0,13000.0,13,13,False,35.0
9,167,2016-03-22,Jenny Ryan,4000.0,0.0,0.0,4000.0,3.0,8000.0,18,18,False,20.0
9,168,2016-03-23,Paul Sinha,0.0,4000.0,0.0,0.0,1.0,4000.0,11,11,False,26.0
9,169,2016-03-24,Shaun Wallace,3000.0,25000.0,2000.0,0.0,3.0,30000.0,16,13,True,0.0
9,170,2016-03-25,Mark Labbett,0.0,4000.0,0.0,6000.0,2.0,10000.0,11,11,False,71.0
9,171,2016-03-28,Shaun Wallace,6000.0,0.0,0.0,0.0,2.0,6000.0,16,16,False,37.0
9,172,2016-03-29,Paul Sinha,22000.0,0.0,4000.0,49000.0,3.0,75000.0,22,21,True,0.0
9,173,2016-03-30,Jenny Ryan,0.0,4000.0,3000.0,3000.0,3.0,10000.0,15,15,False,55.0
9,174,2016-03-31,Anne Hegerty,4000.0,0.0,1000.0,7000.0,3.0,12000.0,18,18,False,28.0
9,175,2016-02-09,Mark Labbett,7000.0,6000.0,5000.0,6000.0,4.0,24000.0,17,17,False,39.0
9,176,2016-04-04,Jenny Ryan,6000.0,0.0,400.0,-1000.0,3.0,5400.0,16,16,False,34.0
9,177,2016-01-25,Anne Hegerty,4000.0,0.0,5000.0,3000.0,3.0,12000.0,16,16,False,49.0
9,178,2016-02-25,Mark Labbett,5000.0,20000.0,4000.0,6000.0,4.0,35000.0,22,20,True,0.0
9,179,2016-02-15,Paul Sinha,5000.0,0.0,0.0,0.0,1.0,5000.0,12,12,False,58.0
9,180,2016-04-11,Shaun Wallace,5000.0,6000.0,0.0,6000.0,3.0,17000.0,16,14,True,0.0
9,181,2016-04-13,Anne Hegerty,0.0,0.0,300.0,7000.0,2.0,7300.0,19,19,False,1.0
9,182,2016-04-14,Jenny Ryan,4000.0,0.0,0.0,7000.0,2.0,11000.0,16,14,True,0.0
9,183,2016-04-25,Jenny Ryan,3000.0,1000.0,0.0,0.0,2.0,4000.0,13,13,False,50.0
9,184,2016-04-26,Paul Sinha,5000.0,4000.0,0.0,6000.0,3.0,15000.0,21,19,True,0.0
9,185,2016-04-20,Mark Labbett,6000.0,7000.0,0.0,3000.0,3.0,16000.0,16,6,True,0.0
9,186,2016-04-27,Shaun Wallace,6000.0,0.0,0.0,-1000.0,2.0,5000.0,16,16,False,32.0
9,187,2016-04-28,Anne Hegerty,0.0,0.0,500.0,0.0,1.0,500.0,8,8,False,67.0
9,188,2016-04-29,Paul Sinha,4000.0,20000.0,3000.0,33000.0,4.0,60000.0,20,20,False,25.0
9,189,2016-05-16,Jenny Ryan,8000.0,5000.0,1000.0,5000.0,4.0,19000.0,17,12,True,0.0
9,190,2016-09-06,Jenny Ryan,3000.0,4000.0,0.0,68000.0,3.0,75000.0,17,14,True,0.0
10,1,2016-04-15,Mark Labbett,20000.0,0.0,0.0,0.0,1.0,20000.0,11,11,False,47.0
10,2,2016-04-18,Shaun Wallace,7000.0,4000.0,3000.0,7000.0,4.0,21000.0,19,19,False,4.0
10,3,2016-04-21,Paul Sinha,0.0,0.0,0.0,4000.0,1.0,4000.0,16,16,False,44.0
10,4,2016-05-02,Anne Hegerty,5000.0,8000.0,6000.0,5000.0,4.0,24000.0,17,17,False,32.0
10,5,2016-05-03,Jenny Ryan,0.0,3000.0,3000.0,7000.0,3.0,13000.0,14,14,False,12.0
10,6,2016-05-05,Shaun Wallace,0.0,4000.0,0.0,0.0,1.0,4000.0,10,10,False,49.0
10,7,2016-05-06,Paul Sinha,6000.0,0.0,0.0,44000.0,2.0,50000.0,17,17,False,46.0
10,8,2016-05-09,Shaun Wallace,0.0,8000.0,4000.0,0.0,2.0,12000.0,17,17,False,8.0
10,9,2016-05-10,Anne Hegerty,0.0,4000.0,0.0,6000.0,2.0,10000.0,19,18,True,0.0
10,10,2016-05-11,Mark Labbett,0.0,6000.0,0.0,6000.0,2.0,12000.0,21,21,False,9.0
10,11,2016-05-12,Paul Sinha,4000.0,0.0,3000.0,8000.0,3.0,15000.0,21,21,False,15.0
10,12,2016-05-13,Anne Hegerty,0.0,0.0,0.0,0.0,0.0,4000.0,14,14,False,45.0
10,13,2016-05-17,Paul Sinha,6000.0,0.0,5000.0,3000.0,3.0,14000.0,17,17,False,26.0
10,14,2016-05-18,Mark Labbett,8000.0,5000.0,-3000.0,0.0,3.0,10000.0,16,16,False,3.0
10,15,2016-05-19,Shaun Wallace,9000.0,7000.0,4000.0,0.0,3.0,20000.0,16,5,True,0.0
10,16,2016-05-20,Anne Hegerty,8000.0,0.0,-3000.0,0.0,2.0,5000.0,17,17,False,19.0
10,17,2016-05-23,Mark Labbett,0.0,0.0,4000.0,6000.0,2.0,10000.0,18,18,False,20.0
10,18,2016-05-24,Jenny Ryan,0.0,7000.0,200.0,6000.0,3.0,13200.0,15,15,False,33.0
10,19,2016-05-25,Paul Sinha,8000.0,6000.0,6000.0,0.0,3.0,20000.0,20,11,True,0.0
10,20,2016-05-26,Anne Hegerty,6000.0,8000.0,4000.0,5000.0,4.0,23000.0,16,16,False,5.0
10,21,2016-05-27,Shaun Wallace,0.0,4000.0,3000.0,0.0,2.0,7000.0,13,13,False,56.0
10,22,2016-05-30,Anne Hegerty,5000.0,0.0,7000.0,48000.0,3.0,60000.0,16,16,False,12.0
10,23,2016-05-31,Mark Labbett,0.0,4000.0,6000.0,3000.0,3.0,13000.0,22,14,True,0.0
10,24,2016-06-01,Shaun Wallace,8000.0,0.0,0.0,0.0,1.0,8000.0,17,17,False,25.0
10,25,2016-06-02,Anne Hegerty,3000.0,6000.0,0.0,5000.0,3.0,14000.0,19,19,False,8.0
10,26,2016-06-03,Paul Sinha,0.0,30000.0,3000.0,3000.0,3.0,36000.0,17,17,False,24.0
10,27,2016-09-02,Jenny Ryan,4000.0,3000.0,0.0,0.0,2.0,7000.0,11,11,False,31.0
10,28,2016-06-07,Paul Sinha,5000.0,6000.0,5000.0,6000.0,4.0,22000.0,18,15,True,0.0
10,29,2016-06-08,Anne Hegerty,0.0,0.0,6000.0,1000.0,2.0,7000.0,13,13,False,29.0
10,30,2016-06-09,Mark Labbett,0.0,5000.0,4000.0,6000.0,3.0,15000.0,16,16,False,12.0
10,31,2016-10-05,Shaun Wallace,7000.0,0.0,0.0,0.0,1.0,7000.0,19,16,True,0.0
10,32,2016-08-29,Mark Labbett,6000.0,0.0,7000.0,0.0,2.0,13000.0,15,15,False,18.0
10,33,2016-08-30,Shaun Wallace,6000.0,0.0,0.0,0.0,1.0,6000.0,7,7,False,75.0
10,34,2016-08-31,Paul Sinha,4000.0,0.0,1000.0,7000.0,3.0,12000.0,18,14,True,0.0
10,35,2016-09-01,Mark Labbett,6000.0,8000.0,4000.0,8000.0,4.0,26000.0,19,19,False,19.0
10,36,2016-06-06,Jenny Ryan,0.0,0.0,4000.0,0.0,1.0,4000.0,7,7,False,71.0
10,37,2016-09-05,Paul Sinha,4000.0,50000.0,0.0,-15000.0,3.0,39000.0,18,18,False,5.0
10,38,2016-09-07,Shaun Wallace,0.0,8999.0,0.0,5000.0,2.0,13999.0,17,17,False,8.0
10,39,2016-09-08,Anne Hegerty,8000.0,4000.0,1000.0,0.0,3.0,13000.0,18,18,False,8.0
10,40,2016-09-09,Mark Labbett,0.0,5000.0,0.0,0.0,1.0,5000.0,8,8,False,86.0
10,41,2016-09-12,Jenny Ryan,5000.0,4000.0,0.0,0.0,2.0,9000.0,17,17,False,42.0
10,42,2016-09-13,Mark Labbett,0.0,30000.0,4000.0,5000.0,3.0,39000.0,15,15,False,28.0
10,43,2016-09-14,Paul Sinha,0.0,0.0,6000.0,6000.0,2.0,12000.0,16,16,False,31.0
10,44,2016-09-15,Anne Hegerty,7000.0,4000.0,5000.0,-4000.0,4.0,12000.0,23,20,True,0.0
10,45,2016-09-16,Shaun Wallace,8000.0,7000.0,0.0,0.0,2.0,15000.0,16,16,False,22.0
10,46,2016-09-19,Paul Sinha,0.0,7000.0,6000.0,5000.0,3.0,18000.0,19,19,False,34.0
10,47,2016-09-20,Mark Labbett,36000.0,8000.0,0.0,-8000.0,3.0,36000.0,17,15,True,0.0
10,48,2016-09-21,Jenny Ryan,6000.0,0.0,0.0,0.0,1.0,6000.0,6,6,False,96.0
10,49,2016-09-22,Anne Hegerty,0.0,3000.0,0.0,7000.0,2.0,10000.0,11,11,False,52.0
10,50,2016-09-23,Shaun Wallace,6000.0,0.0,4000.0,50000.0,3.0,60000.0,12,12,False,51.0
10,51,2016-09-26,Paul Sinha,0.0,8000.0,4000.0,5000.0,3.0,17000.0,18,18,False,8.0
10,52,2016-09-27,Anne Hegerty,0.0,6000.0,0.0,0.0,1.0,6000.0,9,9,False,41.0
10,53,2016-09-28,Mark Labbett,6000.0,8000.0,0.0,6000.0,3.0,20000.0,18,18,False,33.0
10,54,2016-09-29,Anne Hegerty,7000.0,0.0,5000.0,7000.0,3.0,19000.0,20,16,True,0.0
10,55,2016-09-30,Jenny Ryan,0.0,0.0,0.0,100000.0,1.0,100000.0,8,8,False,59.0
10,56,2016-10-03,Anne Hegerty,0.0,0.0,8000.0,1000.0,2.0,9000.0,20,20,False,15.0
10,57,2016-10-04,Jenny Ryan,3000.0,0.0,0.0,0.0,1.0,3000.0,14,14,False,35.0
